CD_auc,HYP_auc,MI_auc,NORM_auc,STTC_auc,macro_auc,n,seed,subgroup,variant
0.928758096164198,0.9111779783795833,0.9328615496280167,0.9545454545454545,0.9474870277145082,0.9349660212863522,1132,2028,sex_female,demo
0.8746602234974328,0.9313767803193784,0.9689711486118672,0.8937388790035586,0.9555100072341453,0.9248514077332765,345,2028,age_lt45,demo
0.9028595458368377,0.917169083699962,0.9188531107135758,0.9272710945663533,0.9517866458007302,0.9235878961234917,703,2028,age_45_65,demo
0.9260261598095583,0.8929840748161534,0.9013228267247883,0.9515707218703721,0.9101441631504924,0.916409589274273,1150,2028,age_gt65,demo
0.9392218687135295,0.9218146039777919,0.9398093402823399,0.958262805416544,0.9356465390279823,0.9389510314836376,660,2028,meta_complete,demo
0.9110603129945489,0.9035604136429607,0.9214387026668396,0.9472502805836139,0.9336714900880629,0.9233962399952051,1538,2028,meta_incomplete,demo
0.9093301435406698,0.9049415947607188,0.9156396307046074,0.9451052249243745,0.9196178896322253,0.918926896712519,1066,2029,sex_male,demo
0.926726458177777,0.9137189345815223,0.9367366277545918,0.9548380398671097,0.9500452156083313,0.9364130551978664,1132,2029,sex_female,demo
0.852914527333132,0.946914113077255,0.9850299401197605,0.8935164590747331,0.9693754521340727,0.9295500983477906,345,2029,age_lt45,demo
0.9008971124194002,0.9221117810004889,0.9271392367322601,0.9304140543364682,0.9483568075117371,0.9257837984000709,703,2029,age_45_65,demo
0.9292174640608051,0.8872079882512871,0.9004845334898148,0.9509602356870529,0.9130942334739803,0.916192890992588,1150,2029,age_gt65,demo
0.9434734844701886,0.9162801321245344,0.9398531365421394,0.9621081100971445,0.932618556701031,0.9388666839870077,660,2029,meta_complete,demo
0.9081296524236563,0.9045718432510886,0.9239522218701689,0.9469467125314626,0.9382128447841099,0.9243626549720971,1538,2029,meta_incomplete,demo
0.909096109839817,0.9080274710070186,0.9071413639037577,0.9407899730025697,0.9205426356589147,0.9171195106824156,1066,2030,sex_male,demo
0.9306942298008298,0.9093205542553586,0.9340470574003508,0.9532398318735528,0.9494455647598737,0.9353494476179932,1132,2030,sex_female,demo
0.8533675626698882,0.937419076391886,0.9839412084921066,0.8833407473309609,0.9681697612732095,0.9252476712316102,345,2030,age_lt45,demo
0.9069806560134567,0.9151865732442561,0.9074612403100775,0.9225933908045978,0.950717266562337,0.9205878253869451,703,2030,age_45_65,demo
0.9298727550729521,0.888480037560941,0.8998239584206555,0.9498692377981536,0.911209563994374,0.9158511105694153,1150,2030,age_gt65,demo
0.9478963062304718,0.9176681425258275,0.9396487539964087,0.9581800117750958,0.9367658321060383,0.9400318093267683,660,2030,meta_complete,demo
0.9091331106031298,0.9024265239477504,0.9172388715106845,0.9442007226654315,0.9362440353803779,0.9218486528214749,1538,2030,meta_incomplete,demo
0.90648533388808,0.9159517999547182,0.9138407984870363,0.9423765689771696,0.9209408516512689,0.9199190705916547,1066,2031,sex_male,demo
0.9290402681067564,0.919945020245923,0.9357366075928951,0.9566501812141347,0.9472355612296711,0.937721527677876,1132,2031,sex_female,demo
0.8546511627906977,0.9488562796719896,0.9782253674469243,0.8865658362989324,0.9641909814323608,0.926497925528181,345,2031,age_lt45,demo
0.9080459770114944,0.9256422790722937,0.9205053667262969,0.9299079153605017,0.9486828377673449,0.9265568751875863,703,2031,age_45_65,demo
0.9239307094543313,0.8988311340892837,0.9018928661245704,0.9502197750259949,0.9116807313642756,0.9173110432116912,1150,2031,age_gt65,demo
0.9449002011670542,0.9231499051233397,0.9444371450678112,0.960599425964086,0.9327481590574374,0.9411669672759457,660,2031,meta_complete,demo
0.906943321024559,0.9130578737300437,0.9212622034334417,0.9464054940613416,0.936816250921364,0.92489702863415,1538,2031,meta_incomplete,demo
0.9040461826503017,0.9158260169555482,0.9185177622527214,0.9447149006299401,0.9194497539910091,0.9205109232959042,1066,2032,sex_male,demo
0.9235183802462276,0.9074036925591589,0.9386963446843687,0.956068156649552,0.9473371150023938,0.9346047378283402,1132,2032,sex_female,demo
0.8372093023255813,0.9097971514889944,0.977408818726184,0.8868438612099645,0.9658789486375694,0.9154276164776587,345,2032,age_lt45,demo
0.8904962153069806,0.9190972788007169,0.920604750546611,0.9293936128526645,0.9469744392279603,0.9213132593469865,703,2032,age_45_65,demo
0.9286510260672542,0.8934099110657372,0.9086059183502389,0.9519291363392886,0.9101230661040789,0.9185438115853195,1150,2032,age_gt65,demo
0.9487095347476852,0.9268746925293415,0.9498678812829384,0.9633776125993524,0.9390279823269514,0.9455715406972537,660,2032,meta_complete,demo
0.9004560107848311,0.9019366835994195,0.9240564202127772,0.9469068150160371,0.9328010435659696,0.9212313946358069,1538,2032,meta_incomplete,demo
0.9034949032660704,0.9111804315195425,0.9119252852607576,0.9408658693931542,0.9152242398499169,0.9165381458578883,1066,2033,sex_male,demo
