CD_auc,HYP_auc,MI_auc,NORM_auc,STTC_auc,condition,macro_auc,macro_auprc,macro_brier,macro_ece,n_test,seed,variant,w_fused
0.9169643872483986,0.9106779540722982,0.9252063106796117,0.9475979668798162,0.9355603702342978,mask_only,0.9272013978228845,0.8203643418522981,0.09859857642470886,0.07936396638923823,2198,2024,demo,1.0
0.9170224309161896,0.9107242839568481,0.9252173433362754,0.9475748441316566,0.9354356158801992,none,0.9271949036442338,0.8203596201356443,0.09919125130256537,0.08068544894889942,2198,2024,demo,1.0
0.9194448656229861,0.9121269951422624,0.9302305825242719,0.9484976519900278,0.9362516695909545,normal,0.9293103529741005,0.8235052608742024,0.0969211906641001,0.07730416925154163,2198,2025,demo,1.0
0.9217192297486828,0.9121979685824239,0.9286308473080318,0.9464191271372777,0.9354379049509165,shuffle_val,0.9288810155454665,0.8222494580035844,0.0969682419474451,0.07619695281353497,2198,2025,demo,1.0
0.9219040218338956,0.9127026686013501,0.9292056487202118,0.9477257726150987,0.9360124617009855,mask_only,0.9295101146943084,0.8230845907469287,0.09617143288164978,0.07413345551742319,2198,2025,demo,1.0
0.9219253439975739,0.9128308150905305,0.9290004413062666,0.9477442708136263,0.9360479422971054,none,0.9295097627010206,0.8229591593178771,0.09775706916770285,0.078182561151095,2198,2025,demo,1.0
0.9168731757704408,0.90991893255946,0.9280152250661959,0.9485489424495819,0.9359300551551588,normal,0.9278572662001675,0.8168976489168465,0.09822211749735263,0.07989958646689546,2198,2026,demo,1.0
0.917370692922937,0.9099603337328876,0.9260293468667256,0.9453327783873775,0.9354802527591886,shuffle_val,0.9268346809338232,0.8145587296492837,0.09854884898469819,0.07724576928633127,2198,2026,demo,1.0
0.9179309920018195,0.91170706895464,0.9268777581641661,0.9475441539386448,0.9359254770137241,mask_only,0.9279970900145991,0.8172261939135426,0.09789116064366575,0.07931559163416688,2198,2026,demo,1.0
0.9180281263030212,0.9113640306605262,0.9268755516328332,0.9475668562732016,0.9358350587203865,none,0.9279339247179937,0.817223145096515,0.09852014030880514,0.08051305357768104,2198,2026,demo,1.0
0.9178042435843978,0.909544350514163,0.9264210061782877,0.9478174227805314,0.9342567444607349,normal,0.927168753503623,0.8216507328508322,0.09842403948309766,0.07919776295896921,2198,2027,demo,1.0
0.9182591164095372,0.911285171282569,0.9250308914386584,0.9468538348026788,0.9333834639820445,shuffle_val,0.9269624955830975,0.8204735245085363,0.09863137503522813,0.0775532410933237,2198,2027,demo,1.0
0.9191664929305182,0.9117524130969655,0.9253596646072373,0.9480343561996292,0.9339935013282332,mask_only,0.9276612856325167,0.8212544403607455,0.09865334476287194,0.0799725588774833,2198,2027,demo,1.0
0.9192470433266366,0.9117898713014952,0.9253067078552516,0.9480259479275711,0.9339660324796245,none,0.927667120578116,0.8213401244626635,0.09899254214204246,0.08000057326246399,2198,2027,demo,1.0
0.9185753951707669,0.91102493533531,0.924848852603707,0.9492401024127537,0.9343082485518766,normal,0.9275995068148829,0.8176724064280207,0.09908015386159012,0.0811847289307364,2198,2028,demo,1.0
0.9193512850157309,0.9086512680587975,0.9229490291262136,0.9478443292511172,0.9339362745602982,shuffle_val,0.9265464372024315,0.8159124449076602,0.09951633653135707,0.07991795636799966,2198,2028,demo,1.0
0.9197540369963232,0.9111806826067755,0.9236440864960282,0.9485018561260568,0.9342287033444467,mask_only,0.9274618731139261,0.8167342798250038,0.09947852977260221,0.0813742352560475,2198,2028,demo,1.0
0.9197220537508055,0.9111175951044098,0.9234863195057368,0.9485026969532625,0.9343540299662247,none,0.9274365390560879,0.8166885045981536,0.09915070764100546,0.08061918583622188,2198,2028,demo,1.0
0.9174725654827337,0.9094043751182891,0.9269229920564872,0.9499724629090098,0.9366030419460764,normal,0.9280750875025191,0.8234885831892352,0.09655873575313631,0.07656185240817998,2198,2029,demo,1.0
0.9184356165422084,0.9076773547410258,0.9241306266548984,0.94833284985769,0.9357652420635058,shuffle_val,0.9268683379718656,0.8206502776877389,0.09635680590164224,0.07411524867980697,2198,2029,demo,1.0
