CD_auc,CD_auprc,CD_brier,CD_ece,CD_prevalence,HYP_auc,HYP_auprc,HYP_brier,HYP_ece,HYP_prevalence,MI_auc,MI_auprc,MI_brier,MI_ece,MI_prevalence,NORM_auc,NORM_auprc,NORM_brier,NORM_ece,NORM_prevalence,STTC_auc,STTC_auprc,STTC_brier,STTC_ece,STTC_prevalence,macro_auc,macro_auprc,macro_brier,macro_ece,n_test,probability_key,seed,variant
0.9182887305257571,0.8334921960581956,0.09278292390711687,0.06829225517966908,0.2256596906278435,0.9096981263011796,0.6887525969923917,0.08925424738882427,0.09215178572135795,0.1191992720655141,0.9230052956751986,0.8268595640866886,0.10521838915479972,0.06326798096845922,0.2502274795268426,0.9470186369350166,0.9252937926734666,0.1013335947515857,0.07452282361217118,0.4381255686988171,0.9355786828000371,0.8199485316709214,0.09465563405894041,0.07527070140538364,0.2370336669699727,0.9267178944474379,0.8188693362963327,0.09664895785225339,0.07470110937740822,2198,P_blend,2034,none
0.9219383742087108,0.8342310605525742,0.09154673548163345,0.07167145095589775,0.2256596906278435,0.9100766513153745,0.6720023454643742,0.08812634359927903,0.08473382550205559,0.1191992720655141,0.9269560900264784,0.8323913355823712,0.10712956333249549,0.07940562744160153,0.2502274795268426,0.9481529128356478,0.9285243414648825,0.09776649997679084,0.06223335574397137,0.4381255686988171,0.9357434958916904,0.8270803424156067,0.09824699818584283,0.0828901599987221,0.2370336669699727,0.9285735048555803,0.8188458850959618,0.09656322811520832,0.07618688392844966,2198,P_blend,2035,none
0.9195100166786704,0.827674321079629,0.09490253078717309,0.07081910004707208,0.2256596906278435,0.9087715286101823,0.6797514030259099,0.09317872378753006,0.09645255831544718,0.1191992720655141,0.9275408208296558,0.8313978904376599,0.10288242434305313,0.06411079464419861,0.2502274795268426,0.9505341354824877,0.9306459226162345,0.10200259388420285,0.08222598313105409,0.4381255686988171,0.9357515076392012,0.8269545036532625,0.09297549179975886,0.07154742557063512,0.2370336669699727,0.9284216018480395,0.819284808162539,0.0971883529203436,0.07703117234168141,2198,P_blend,2036,none
0.9166090178537585,0.8322777164187918,0.09454373441851592,0.07583753757440137,0.2256596906278435,0.9103329442937355,0.6808179359345022,0.08968658367986666,0.09410216593370935,0.1191992720655141,0.9260403795233891,0.8338974996233531,0.10108381444327234,0.059685672659380136,0.2502274795268426,0.9492611230928988,0.9297878896446892,0.10204523367495295,0.08049527775260029,0.4381255686988171,0.936207032711965,0.8258207148010075,0.09684176298838192,0.07969114807538698,0.2370336669699727,0.9276900994951494,0.8205203512844689,0.09684022584099797,0.07796236039909563,2198,P_blend,2037,none
0.9205559872635609,0.8379267827087323,0.0902526360962986,0.06508599585040835,0.2256596906278435,0.9135188631632074,0.682395517511422,0.09236040336378527,0.09536767401321534,0.1191992720655141,0.9218203883495145,0.8253732169350272,0.1005604016795606,0.04936343577194767,0.2502274795268426,0.9468424836354006,0.9266287938919188,0.1069301585484754,0.08761641000459683,0.4381255686988171,0.9352650801117524,0.821136277650484,0.10094203430967118,0.08320859993551331,0.2370336669699727,0.9276005605046871,0.8186921177395169,0.0982091267995582,0.0761284231151363,2198,P_blend,2038,none
0.9215000852886547,0.8281546403697184,0.09699158483109926,0.07966419592550789,0.2256596906278435,0.9092466563623746,0.6768236856873044,0.087886111496768,0.08300330525518816,0.1191992720655141,0.9245476610767872,0.8341880692010559,0.10577767865898044,0.06842763843087266,0.2502274795268426,0.9480789200415369,0.9281343536230457,0.10232558881097843,0.07544331466731916,0.4381255686988171,0.936530936218478,0.8187345851260436,0.09826931796356606,0.08306791733066365,0.2370336669699727,0.9279808517975663,0.8172070668014335,0.09825005635227844,0.0779212743219103,2198,P_blend,2039,none
0.9142576570258899,0.8279409107451463,0.09653753060627925,0.08305198146400844,0.2256596906278435,0.9092998864424957,0.6829325114127585,0.09109241108236388,0.0972777924125239,0.1191992720655141,0.9210436893203885,0.8222214116935487,0.11470536775143439,0.09455540252389094,0.2502274795268426,0.9455555975969158,0.9239908523162289,0.09617173095469153,0.041475901186240866,0.4381255686988171,0.9353131505968179,0.8189606049883577,0.10178212673399033,0.09217810662582988,0.2370336669699727,0.9250939961965015,0.8152092582312079,0.10005783342575188,0.0817078368424988,2198,P_blend,2040,none
0.9195147549372655,0.8328989137654503,0.08882310965322007,0.06171256499047716,0.2256596906278435,0.9108494732193553,0.6830791144367979,0.08255181086920343,0.07645680412874602,0.1191992720655141,0.923918799646955,0.8257044151822376,0.10516403350069214,0.06854372347492389,0.2502274795268426,0.9471960514754415,0.9269899299361638,0.10597804878495862,0.08128994110017931,0.4381255686988171,0.9335482770736978,0.8196938369318463,0.10128643289757731,0.08587857150642704,0.2370336669699727,0.9270054712705431,0.8176732420504992,0.09676068714113031,0.07477632104015068,2198,P_blend,2041,none
0.9160214737879534,0.829349698850569,0.09578985458549566,0.0771380435986865,0.2256596906278435,0.9138086713772002,0.6823200695311701,0.08418997665393438,0.08082542319905131,0.1191992720655141,0.9226787290379523,0.8221566394399608,0.10343864730954756,0.05476164443842056,0.2502274795268426,0.9491165008135003,0.9284686000012694,0.10647945847348175,0.08698752221032872,0.4381255686988171,0.9340427163486575,0.821057535318396,0.09625031436275935,0.07542398167020486,0.2370336669699727,0.9271336182730527,0.8166705086282731,0.09722965027704375,0.0750273230233384,2198,P_blend,2042,none
0.9177888442439635,0.8279569624294526,0.09277520986557013,0.06457053760499253,0.2256596906278435,0.9087143555611634,0.6790460200352659,0.08940721230488757,0.08827256022377414,0.1191992720655141,0.9238901147396293,0.8314577320290994,0.10065412633389181,0.05780911539006148,0.2502274795268426,0.9489121798024898,0.9294794965288953,0.1039526823520782,0.08042258101981344,0.4381255686988171,0.938705553400014,0.8276424988965086,0.09985708395164442,0.08730891689602827,0.2370336669699727,0.927602209549452,0.8191165419838444,0.09732926296161443,0.07567674222693396,2198,P_blend,2043,none
